id,path
4757,29 31 33 35 36 32 30
6958,43 23 23 23 23 25 15 25 26
1516,43 41 43 23 25 15 16 26 24
1538,61 23 23 51 52
5900,41 43 23 53 55 23 43 44
3943,43 51 25 26 16 26 24 24
4481,43 25 15 16 50 48 68
4823,29 81 55 23 41 43 25 26
2452,25 26 52 24 24 62 24
5415,15 25 15 16 26 132
275,23 23 23 23 23 24
6141,53 55 23 7 9 29 30 10 8
6179,43 23 51 25 26 16 26 24 62
3750,23 25 25 25 15 16 26 24 24
7468,101 11 29 31 33 35 36
7327,143 145 147 149 33 35 36
818,15 16 26 24 24 24 24
3887,43 23 69 25 26 16
1096,23 23 24 62 24 24 24 24
29,23 24
7760,25 15 27 11 29 30 28 38
4228,25 25 15 25 25 15 16
4785,37 19 13 17 18 16
7920,23 41 53 55 23 7 9 29 30 10
6454,23 61 23 23 24 24
7704,41 43 23 23 25 25 15 16 50 48 38
4535,43 23 23 23 25 15 25 26
6166,53 55 23 7 9 29 30 10 38
3393,123 79 55 23 7 9 10
1194,61 43 23 23 25 26
2824,77 67 27 28 14 20
5906,23 41 43 23 23 61 62
5102,23 61 23 23 24 44
5925,23 23 25 25 26 26 24 24 24
3432,11 12 16 26
504,15 25 15 16 26 52
4034,29 31 33 35 36 34 32
4135,23 61 23 23 24 62
1145,23 61 23 23 25 26
5266,29 31 33 35 36 32 90
19,11 12 18 14
3935,41 43 23 7 107 108
4746,77 67 77 67 109 77 67 27 28
872,15 25 15 16 26 66
7113,53 55 23 7 9 29 30 10 68
1432,43 23 23 25 59 60 26
1053,53 55 23 7 9 29 30 12 10
2717,15 25 26 16 26 44
5029,23 7 9 11 29 30
6003,23 53 55 23 7 47 49 15 16 50 48 68
1755,75 55 23 43 23 25 15 16
3741,23 23 25 25 15 16 50 48
5451,43 23 43 23 129 131 132
6142,53 55 23 7 9 29 30 12 18
54,25 26
645,15 25 15 16 26 16
4894,37 61 62
7125,53 55 23 7 9 29 30 12 28
1641,61 23 24 24 24
1323,15 16 26 24 24 24 44
3044,61 23 41 43 23 25 26
5617,61 23 23 25 25 15 16 50 48 8
217,15 25 15 16 26 24
6625,1 85 27 28 16 50 48 8
4607,61 43 23 25 15 16 26 24
7548,15 27 11 29 31 15 16 26 24 24 56
1694,19 21 22 20 68 78
4011,23 23 7 107 108 8
4679,11 12 16 26 24 24
160,15 25 26 16 26 24
6184,23 117 45 33 34 46
4605,23 53 55 23 25 25 15 16 26
7934,61 43 23 23 23 24
395,15 25 15 16 26 44
4331,23 53 55 23 7 47 49 15 16 50 48 38
5812,53 55 23 43 23 25 25 15 16 26 44
3511,15 16 26 24 24 24 62
6164,53 55 23 7 9 29 30 10 108
7076,53 55 23 7 9 29 30 12 46
7777,25 15 73 25 15 17 11 29 30 12 46
3033,15 16 26 24 24 24 56
6106,43 23 25 25 15 59 60 26
7295,7 9 29 30 32
866,23 25 15 25 15 16 26 24 24
1278,23 23 41 43 23 25 15 16 50 48
1978,25 59 25 15 16 26 52
6586,1 27 11 29 30 12
3447,55 56 54 24 24 56
7413,39 75 55 23 61 62
6195,19 21 13 91 93 95 96 92 38
363,7 9 29 30 12
952,55 56 76 24 24 24
6930,43 41 53 55 23 43 23 25 26
359,7 9 29 30 10
2936,77 67 27 28 14 104
5152,53 55 23 43 25 25 15 16
402,25 59 25 15 16 26 44
2646,15 25 25 25 15 27 11 29 30
3653,25 15 25 15 25 15 16 26 24 24
2094,9 10 8 24 24 24
45,27 28
1454,25 59 25 15 16 26 24
3400,25 15 73 25 15 16 26 24 24
2146,107 9 10
5563,15 73 25 15 27 11 29 30 12 28 38
2890,55 56 54 24 24 24
5836,37 23 61 62
593,49 59 60 26 70 48
6219,19 21 13 91 93 95 96 92 68
5620,55 56 54 24 24 44
1351,53 55 23 43 23 25 26
4609,43 23 25 25 15 73 25 26 72
4592,43 23 25 25 15 73 25 26 74
416,49 15 16 26 52 24 24 24
5491,41 42 24 24 24 24 44
968,23 24 24 24 24 24 24 24
839,23 65 25 26 16 50 48
763,61 23 23 41 42
1261,43 23 25 15 17 11 29 30 12 46
130,37 19 21 13 17 18 16
7106,45 46 118 62
3391,23 24 24 24 24 24 24 44
6863,29 31 29 31 29 30 12 28
5405,41 53 55 23 129 131 132
5028,41 42 24 24 24 24 62
4475,61 23 7 9 10
5331,25 15 27 11 29 30 12 102
3144,61 62 24 56 54
7064,61 41 53 127 99 101 102 126
4128,23 41 43 23 41 43 44
6063,43 41 43 7 47 49 15 16 26
1667,43 23 75 55 23 43 23 43 44
5377,29 30
1746,37 65 66
2940,25 15 27 11 29 30 12 98
3315,45 46 118 24
1627,25 15 25 25 25 25 15 16
1659,61 51 25 26 16
1306,43 7 47 49 15 16 26
3835,43 23 25 25 26 16
2635,77 67 77 67 19 13 14
7851,43 23 25 25 26 26 24 24
2962,43 23 25 25 26 26
1678,27 28 14 20 38
4611,25 25 15 73 25 26 72 16
4796,43 23 23 25 15 71 25 15 16 26
4893,97 98 96 92 90
3272,61 23 23 43 44
3338,45 46 118 120
4579,23 23 24 24 24 24 24 62
6041,23 61 23 61 23 23 23 25 26
1276,23 41 43 23 41 42 24
181,53 55 23 7 47 49 50
1515,43 41 43 23 25 26
2351,97 98 96 92 68
89,31 32
5318,25 25 25 25 15 27 11 29 30
1911,103 21 13 27 28 16
7412,61 62 24 56 76
612,71 72 16
7024,97 98 96 92 38
6205,61 43 23 7 47 49 15 16 50 48
4054,23 23 23 25 25 25 15 16 26
5829,43 23 23 25 25 15 25 15 16 26
1942,41 53 55 23 7 47 49 15 16 26
1922,41 43 23 41 42
4532,41 42 24 24 24 24 24
2234,15 25 26 72 16 26 24
4019,23 23 61 23 51 25 26 26
1478,97 98 96 94 92
6422,15 27 11 29 30 10
83,15 27 11 29 30 12
3707,53 55 23 7 47 49 15 16 50 48 108 8
7428,51 25 15 25 15 16 26
5030,23 7 9 11 29 31 33 35 36
7218,25 15 73 25 15 16 26 24 44
233,27 28 14 22 20
3134,15 27 11 29 30 28
4,5 6 2
670,15 27 11 29 30 32
92,33 34
1486,27 28 14 20 68
5639,29 81 55 23 53 55 23 43 44
2024,27 28 14 20 64
2304,43 23 25 59 25 26
703,23 51 25 26 16 50 48
5888,53 55 23 129 133 131 25 26 16 26
2984,111 113 93 95 96 92
3762,23 23 61 23 51 25 26 16
2973,111 113 93 95 96 94
4453,43 23 23 7 47 49 59 60 26 24
3365,27 28 14 20 46
1222,25 59 25 15 16 26
2426,43 41 53 55 23 7 47 49 50
873,23 25 15 25 15 16 26 24 62
2705,53 55 23 43 23 23 24
1229,41 43 25 15 16 50 48
7129,41 43 23 43 43 44
7529,15 25 26 72 16 26 44
2167,41 43 23 43 44
2422,23 23 23 25 15 27 11 29 30
1843,23 23 25 25 15 16 26
4200,29 81 55 23 7 47 49 15 16 50 48 68
5032,23 61 23 39 40
49,11 12 28 14
6438,15 73 25 15 25 25 25 15 16
3624,67 23 23 25 26
6502,25 15 25 15 11 125 126 12
6406,23 23 61 23 61 23 51 52
4541,39 40 24 24 56 54
7251,53 55 23 25 15 73 25 15 16 50 48
7618,53 55 23 25 15 27 29 30 12 46
72,15 17 11 29 30 12 18 14
2587,43 23 43 23 51 25 26 16
1251,43 23 25 25 15 16
5755,25 25 15 16 26 24 56 80
5045,23 39 7 9 10
7234,43 23 43 23 51 25 26 26
525,43 43 25 26
2875,41 43 23 23 7 47 49 50
5687,53 55 23 39 39 7 9 10
1175,61 23 23 25 15 25 15 16 26 24
1166,23 51 25 26 16 50 48 68
1263,15 73 25 15 27 11 29 30 12 46
1118,43 23 23 23 51 25 26 16 26 24 24 24
5989,11 29 30 12
3055,23 43 23 7 47 49 15 16 50 48
5911,43 23 41 53 55 23 23 24 44
754,43 23 41 53 55 23 23 25 26
4560,61 23 23 25 15 25 15 16 26 44
3346,45 46 122 118
6326,49 15 16 26 62 24
1202,11 12 28 38
5834,23 51 25 26 16 50 48 46
2257,41 43 23 25 59 60 26 44
2603,15 73 25 15 27 11 29 30 12 18
4378,23 61 23 41 42
4358,29 81 55 23 7 47 49 15 16 50 48 8
3573,23 51 25 26 16 50 48 38
3231,23 25 25 15 25 26
3463,67 23 61 23 51 52
6053,15 73 25 15 27 11 29 30 12 10
3955,43 23 23 41 43 25 26
5696,15 25 15 25 15 16 26 132
7794,91 93 95 97 35 36 34 32
3950,53 55 23 41 43 23 25 15 16 26
5927,43 23 23 25 25 15 25 15 16
577,41 43 23 25 59 60 26 24
3548,67 65 66 24
1818,11 12 28 68
3600,15 73 25 15 27 11 29 30 12 32
2804,43 23 25 25 15 25 26
3842,15 25 15 16 50 48 68 78 68
2339,15 73 25 15 27 11 29 30 12 28
5912,41 43 23 43 23 7 47 49 50
3869,29 81 55 23 7 47 49 15 16 50 48 38
105,37 38
1299,13 17 18 16 26
2742,7 8 44 42 24
4477,41 43 23 23 43 23 25 26
6429,43 23 23 43 25 15 16 26 24 24
3139,15 27 29 30 12 10 8
1466,101 11 29 30 12
5119,61 62 62 24 62
1407,9 11 29 30 12 10 68 78
2507,23 53 55 23 7 47 49 15 16 50 48
5154,41 43 23 43 23 23 43 44
52,27 28 14 20
1358,23 23 24 62 24
1265,25 25 15 27 11 29 30 12
6981,15 27 105 11 29 30 12 106 90 88
6128,25 25 15 25 15 25 15 16 26 24
816,15 73 25 15 71 25 15 16
5959,15 15 16 26 24
5504,43 41 43 23 25 25 26
7127,15 25 15 27 29 30 28
1141,23 61 23 43 44
7820,29 81 55 23 53 81 82 30
1125,15 25 25 25 25 25 15 16
1041,43 23 25 15 25 25 25 15 16 26
6061,7 8 44 42 44
7498,13 27 11 29 30 12 106 90
6411,23 23 41 43 25 26
953,23 24 56 76 24 24 24
5788,43 43 23 7 47 49 15 16 50 48
503,15 25 15 25 15 16 26 52
2113,25 15 25 15 25 26 74
106,39 40
1563,27 28 14 104
615,25 15 25 15 25 26 72
5714,61 23 43 43 44
5033,23 61 23 39 40 24
6850,15 15 16 26 44
7633,53 55 23 7 47 49 15 25 26 74
7660,23 43 23 23 69 25 26 16
1704,11 12 32 30
4028,15 25 15 27 29 30 12
5977,49 15 16 26 66 38
5460,43 23 25 25 25 25 15 16
1556,27 28 16 26
6149,53 55 23 61 25 15 16
1781,15 25 15 25 15 16 26 44
5621,23 24 56 54 24 24 44
5776,23 43 23 43 23 129 131 132
1808,65 25 26 16 50 48 68
6731,43 43 23 25 59 25 26
216,15 25 15 25 15 16 26 24
5370,53 55 23 129 131 25 26 16 26
980,51 52 24 62 24
2439,11 12 32 90
5659,23 53 55 23 129 133 134
167,15 25 15 16
3812,23 23 41 43 23 24
4653,79 55 23 41 53 54
2243,61 41 43 23 25 15 16
6055,15 25 15 25 15 16 26 16
5461,25 25 25 25 15 27 11 29 30 12
120,41 42
4201,29 81 55 23 7 47 49 15 16 50 48 68 78
7240,97 98 96 92 90 88
4036,37 77 78
6004,65 25 26 16 50 48 38
6247,51 52 24 62 62
3414,11 12 16 50 48 38 68
6168,25 25 25 25 15 27 11 29 30 32
1663,23 41 43 23 25 15 16
2353,1 5 35 36 34 98
3316,23 117 45 46
4161,23 41 43 23 23 23 25 15 16 26
5023,1 5 35 36 34 102
4552,29 31 29 30 32
6772,25 15 17 125 126 12 46
466,23 24 62 24 62
3009,15 25 15 27 11 29 30 12 28 38
7827,85 27 28 16 26 24 56
4101,23 41 43 23 23 25 15 16 26 24 24 24
736,29 31 29 30 12
6512,25 15 17 125 126 12 28
1559,27 28 16 50 48 8
2160,23 43 23 25 15 16 26 44
2362,15 25 15 27 11 29 30 12 28 68
4080,43 7 47 49 15 16 50 48 68 78
2275,49 15 16 26 52 44
121,43 44
1753,43 23 75 55 23 43 23 25 26
1206,23 23 7 47 49 15 16 50 48
3117,83 31 32 30 12 10
6874,43 23 23 53 55 23 41 42
5219,85 27 28 16 26 24 24
1267,15 27 11 29 30 12 10 68
4629,109 110 68 78
5416,15 25 15 16 26 132 130
6783,23 7 47 49 15 16 16 26 24
6598,13 91 92 86 2
488,25 15 25 15 25 15 16
2893,27 28 16 50 48 38
6445,23 23 24 24 24 62
6130,41 43 23 41 53 54
2648,23 23 24 24 24 56
5254,83 31 32 30 12 28
3196,25 25 15 27 29 30 12
1134,83 31 32 30 12 18
269,51 25 26 60 58
867,43 23 23 23 25 15 16 26 24 24
1529,41 43 23 25 25 15 16 50 48
2986,9 10 8 24 24 24 24 24
2564,57 59 60 50 48
4664,27 28 16 50 48 46
5574,23 24 56 82 54 24
2190,23 23 41 53 54
6785,23 7 47 49 15 16 16 50 48 68
4059,43 23 43 23 23 51 25 26 16
1362,23 25 25 15 16 26
1935,27 28 16 50 48 68
7109,61 117 45 11 12
957,23 23 24 24 24 24
1784,13 27 28 16 50 48 68 78
5838,37 23 61 23 51 25 26 26
133,45 46
2487,23 24 56 82 54 42
702,23 43 23 25 15 16 26 24
5638,43 23 23 53 55 23 43 44
3490,43 23 43 23 23 51 25 26 26
352,49 15 16 26 52 24
1341,43 23 25 25 15 16 26
264,43 25 59 60 26
302,25 15 25 25 15 25 15 16 26
7059,23 25 15 17 137 11 125 126 12
449,7 47 49 15 16 50 48
2245,15 17 11 29 30 12 28 68
6826,15 25 25 15 16 26 52 24 24 24
3974,23 61 23 23 25 25 15 16
4656,29 81 55 23 23 25 15 16 26 24
5132,61 61 23 23 25 15 16 26 24
7467,99 101 11 29 31 33 35 36
509,15 25 15 25 15 27 11 29 30
2457,77 67 23 65 25 26
1119,23 23 23 24 24 24 24
2572,23 43 41 43 23 23 25 26
4398,117 121 45 11 12
2954,23 43 23 23 51 25 26 26 24
2324,25 15 17 11 29 31 11 29 30
2865,25 15 25 15 71 25 15 16
4255,51 52 24 24 44 42 24
4492,23 43 23 23 7 47 49 15 16 26
606,47 48
2961,41 43 23 25 25 26
1225,15 17 11 29 30 12 28 38
5672,61 23 23 25 25 15 16 26 24
7074,43 23 43 23 23 23 51 52
6133,9 29 30 10 8 64
4486,51 25 26 16 26 24 62 24
4459,53 55 23 41 43 25 59 60 26
7850,23 41 43 23 25 25 26
1187,23 23 7 47 49 15 16 26 24 24
3203,23 43 23 23 51 25 26 26 44
3795,23 23 25 25 26
5967,15 59 25 26
5858,25 15 73 25 15 11 29 30
5857,15 27 11 29 30 12 16 26
2466,29 81 55 23 23 25 15 16 26 44
4533,39 75 55 23 41 43 25 26
2856,7 8 62 24 24
3114,83 97 33 35 36
4563,83 31 32 30 12 46
5712,43 23 43 23 7 47 49 15 16 26 44
7769,41 43 23 7 47 49 59 60 26
3991,25 25 15 16 26 52 24 24 24 24
3168,53 55 23 7 9 11 29 30
2571,53 55 23 23 25 59 60 26 24 44
308,43 23 25 15 16 26 24 24 24
2551,25 15 25 15 25 15 16 50 48
6861,9 29 31 29 31 29 30 12
7302,43 41 43 23 43 44
5337,43 23 25 15 17 11 29 30
174,55 56 54
3255,61 111 113 93 95 96 94
7027,37 77 67 91 92 14
3344,121 122 118
7173,23 23 61 69 70 24
3636,43 23 75 55 23 7 47 49 50
1382,75 55 23 25 15 27 11 29 30
1110,15 27 11 29 30 12 18 14
7432,41 43 23 23 25 25 15 16 50 48
1371,43 23 43 23 7 47 49 15 16 26 24
2238,25 15 71 25 15 16
681,55 56 76
6450,75 55 23 25 15 25 15 16 50 48
5607,43 23 129 131 25 26 16 26 44
4547,43 23 25 15 16 26 24 24 56
4971,127 128 54 42 24
3017,15 73 25 15 16 26 16 26 24
6151,61 25 15 25 26 74
2302,25 26 60 58 24 24
7534,15 25 15 59 25 26 60 58
320,23 61 23 23 24
2500,57 58 24 24 24
944,15 25 15 25 15 27 11 29 30 12
4537,43 23 43 23 23 23 24 24
383,23 23 41 43 44
2435,29 81 55 23 23 25 15 16
6782,23 7 47 49 15 16 16
1934,103 21 13 27 28
2054,93 94 92 38
2237,43 23 25 15 71 25 15 16
7909,37 9 29 30 10 38
6380,61 23 61 25 26
4819,39 75 55 23 7 47 49 15 16 50 48 68 78
7077,15 25 15 25 15 27 11 29 30 32
251,51 52
976,23 61 23 24 24
2050,37 91 92 14
5852,43 23 25 25 25 15 25 26 74
2574,49 59 60 26 24
1396,93 94 92 14
6589,41 43 23 43 23 23 25 26
5729,43 23 23 61 23 43 23 25 26
159,15 25 26 16
1651,9 11 29 31 33 35 36
284,15 25 26 26
4576,49 59 60 26 44
4058,23 23 23 61 23 51 25 26 16
1807,41 43 23 25 25 15 16 26 24
1870,23 61 23 24 62
1359,23 61 23 25 26
7718,23 23 61 23 25 15 16 26 24 24
1520,41 43 25 15 16 26
2704,43 43 25 15 16 26 24 24
7522,49 59 60 26 52
6228,43 23 23 39 7 47 49 50
4630,77 78 110 68
3926,23 23 61 23 23 25 25 26
618,15 25 26 72
5859,15 73 25 15 11 29 30
626,15 25 26 74
2661,15 25 26 52
7091,77 67 9 11 29 30 10 68
1862,23 61 23 24 44
1954,43 41 43 23 41 43 44
7411,63 9 11 29 31 33 35 36
2183,29 81 55 23 7 9 29 30
6690,67 77 67 77 67 47 48 8
3858,23 23 23 61 23 51 25 26 26
6933,37 9 29 30 12 46
4801,43 43 43 44
173,53 54
5277,39 7 47 49 15 16 50 48 68 78
1959,57 59 60 58 24
5397,43 23 43 7 47 49 15 16 50 48
1685,27 11 29 30
425,23 7 47 49 15 16 26
7389,53 55 23 61 23 61 62
3141,83 31 32 30 18 14
3226,93 94 92 68
7809,43 23 23 51 25 26 16 26 24 24 24 24
2070,91 93 95 97 93 95 96 94
4559,77 67 9 11 29 30 12 46
6258,61 23 25 15 16 50 48
310,23 23 25 15 16
4878,29 81 55 23 61 23 24 44
1688,53 55 23 25 15 25 26
6546,79 55 56 54 24 56 80
6638,53 55 23 25 15 25 15 16 50 48 68
5226,43 23 43 23 23 23 24 24 24
5323,29 81 55 23 23 25 15 16 50 48
5572,43 23 53 81 82 30 12
4497,23 61 23 7 9 11 29 30 12
5753,53 55 23 53 55 23 41 43 44
7405,63 19 13 17 18 16 26
4074,23 23 25 25 15 25 15 16 26 24
3072,83 97 98 96
4168,43 23 43 23 23 23 25 15 16 26 24
7903,15 25 15 17 11 29 30 12 28 68
7016,53 55 23 41 53 55 23 23 24
1114,83 31 32 30
532,43 43 25 15 16 26 24
2049,37 91 92
5794,43 23 23 24 24 24 44
5247,43 23 23 69 25 26
5764,43 23 23 25 25 25 25 15 16 50 48
949,43 23 23 24 24 24 24
7057,15 17 11 125 126 12 138 90
2783,43 23 25 15 25 25 15 16 26
1204,37 47 48 8 24 24 24
6738,43 23 43 23 23 23 25 15 16 26 44
2899,23 23 51 25 26 26 24 24 24 24 24
2849,15 27 11 29 30 12 10 38
215,25 15 25 15 25 15 16 26 24
2218,25 15 27 11 29 31 29 30
7277,23 25 15 27 105 11 29 30 12
4235,23 53 55 23 23 25 15 16
319,23 24 62 24 24
1780,25 15 25 15 25 15 16 26 44
498,41 53 55 23 7 47 49 15 16 26 24 24
7758,15 27 29 30 12 28 38
1917,15 27 11 29 30 12 10 8
252,57 58
5175,41 43 23 23 25 25 15 16 26 24
6077,43 23 23 25 25 15 25 26 74
7267,57 59 60 26 16 50 48 68
3742,23 25 25 15 16 50 48 108 8
4166,43 23 43 23 23 23 25 26
7932,61 23 23 61 43 44
4090,15 27 29 30 12 28 68
5245,23 43 23 23 69 25 26
5101,23 24 62 24 44
4468,79 55 56 54 42 24 24
1728,25 15 17 11 29 30
5082,23 24 62 24 56
7464,25 25 15 16 26 24 44 42
2929,53 55 23 53 55 23 25 15 16
6385,43 25 15 73 25 15 16 26 44
5441,43 23 129 131 25 26 16 50 48
4938,23 24 56 54 42 24 62
6808,7 107 9 11 29 30 12
7652,43 51 25 26 16 50 48
3240,49 15 16 26 70 24
7415,39 75 55 23 61 23 25 15 16 26
3686,23 23 61 23 23 25 15 16
748,43 41 42 24 24
3298,53 55 23 25 15 25 15 16 26 24
3188,49 15 16 50 48 108 8
7146,23 61 41 43 23 23 25 26
3957,23 25 15 16 50 48 108 8
28,19 21 13 14
7317,143 145 147 148
2065,93 94 98 96
5505,43 41 42 24 44
6239,73 25 15 16 50 48 38
6294,75 55 23 111 113 93 95 96 94
2911,25 15 17 11 29 30 28
4808,53 55 23 25 15 25 15 16 26 44
1892,1 5 35 36 34 46
5379,25 15 17 11 29 30 32
809,15 73 25 26 72
4711,43 23 23 53 55 23 25 26
1524,15 73 25 26 74
566,49 15 16 26 70 48
4361,75 76 24 24 24 44
2926,23 23 41 43 23 7 47 49 50
4192,23 25 25 25 25 15 16 26
378,1 5 35 36 34 32
4927,23 24 56 54 42 24 24
5593,43 23 41 43 23 65 25 26
4688,43 44 24 62 24 24 24
5837,37 23 61 23 51 52
709,53 55 23 23 24
1815,19 21 13 27 28 16 50 48 68
6459,23 43 23 23 25 59 60 26
74,25 15 17 11 29 30 12
5605,15 27 29 31 33 35 36 32
7924,25 15 17 11 29 30 10
3549,49 15 16 26 66 68
6093,15 17 11 29 30 12 10 68
427,61 62
5637,43 23 23 43 25 25 15 16 26
4887,19 21 13 27 28 16 50 48 46
2860,23 23 61 7 47 49 15 16 26
2215,15 17 11 29 30 12 10 8
6910,43 41 42 24 56
2741,19 21 13 27 28 16 50 48 38
4985,23 25 15 17 11 125 126 12
871,23 25 15 25 15 16 26
3904,23 23 25 25 15 25 26
7872,15 17 11 29 30 12 10 38
1918,15 25 15 27 11 29 30 12 10 68
187,23 24 44 42 24
3822,23 23 23 23 25 25 15 16
7382,51 25 25 15 16 26
3770,63 19 21 22 20 64
253,43 44 24 24
1700,9 11 29 30 18 14 22 20
3434,23 7 47 49 15 16 50 48 38
5694,43 23 61 23 23 24 24
6354,51 25 26 26 16 26 24
750,23 24 44 42 44
5389,23 41 43 25 15 16 26
7629,37 77 67 9 10 8
4622,23 7 47 49 15 16 50 48 46
6729,25 15 16 16 50 48 68
1829,29 81 55 23 43 23 25 15 16
5536,43 44 24 38
189,43 44 24 44
5013,127 128 54 42 24 24
2352,97 98 96 92 68 78
5869,61 23 7 107 108
5532,43 23 25 25 25 15 25 15 16
5317,25 25 25 25 15 16
2256,23 24 44 42 62
4411,39 75 55 23 23 25 15 16 26 24
379,63 64
4508,39 39 40
2841,23 7 47 49 15 16 50 48 68
7326,139 141 143 145 147 149 33 35 36
7447,49 15 16 26 44 42 62
1203,23 23 23 69 70
4694,91 92 14 20 68 78
1924,39 40 24
5490,25 25 15 16 26 132 130
2504,43 41 43 23 25 15 16
3722,51 25 15 16 26 24 24 24
4507,39 40 40
5675,49 15 16 26 44 42 24
3025,43 23 41 43 23 23 24
3088,39 40 44
6843,25 15 16 16 50 48 8
4564,43 23 23 24 24 24 24 24
5042,53 55 23 53 55 23 41 53 54
7717,23 23 61 23 61 23 25 26
555,23 23 41 42 24
4014,23 43 23 23 23 51 25 26 16
6329,25 15 73 25 15 27 29 30 28
2676,61 23 61 23 24
2187,23 39 40 24 24
2584,25 15 27 11 29 31 11 29 30
3248,39 40 62
4740,77 67 77 78 68 78
7745,9 11 29 81 55 23 25 15 16
1162,43 23 23 61 23 7 47 49 50
1348,43 44 24 56
478,65 66
2846,9 11 29 30 12 28 68 78
348,23 7 47 49 15 16 50 48 8
5117,43 23 61 23 23 25 26
1368,43 44 24 62
6538,43 44 24 68
3553,15 25 15 15 16 16
5682,23 39 40 24 56
6653,23 25 15 73 25 26 74
2276,25 25 15 16 26 24 24 24
7210,61 41 43 25 15 16 26
7830,23 61 41 42 62
1615,23 25 15 73 25 26 72
6818,23 43 23 7 107 47 49 15 16 50 48
5537,43 23 23 43 25 15 16 26 44
4451,15 25 15 16 26 24 24 24 56 80
1857,25 25 15 16 26 24 24 44
6508,9 11 125 126 18 14
1938,75 55 23 43 23 23 25 26
4774,43 23 43 23 23 41 43 44
5493,43 23 43 23 41 43 23 23 24
5088,15 25 25 25 15 16 26 52 24
4739,77 67 77 78 68
5530,43 23 23 69 25 26 16 50 48 38
6899,23 41 43 23 43 25 26
3973,51 52 24 62 24 62 24 24
5426,9 11 125 101 102
510,67 68
1929,37 103 104
4163,25 25 15 16 26 24 24 62
5626,37 23 24 24 24
6428,43 23 23 43 25 15 16 26 24
5995,23 23 23 24 24 62 24
7803,43 23 25 15 73 25 15 16 50 48 38
22,19 21 22 20
7145,23 61 41 43 44
7407,37 23 24 24 38
7944,61 23 23 24 24 62 24 24
1842,23 23 25 15 16 50 48 38
3351,45 33 34 46
4992,101 102 100 128
812,7 47 49 15 16 26 16
1977,15 59 25 26 60 26
5316,43 25 25 15 16 50 48 8
5964,15 59 25 26 60 16
5802,25 25 25 15 27 11 29 30 12 28 68
6534,11 12 16 50 48 68 78
5531,15 16 26 70 48 68
373,15 25 15 27 11 29 30
3227,13 91 93 95 96 94 92 68
6757,49 15 27 11 29 30
7488,53 54 24 62 24 24
1778,43 25 25 15 16
108,37 9 10 8
5343,51 25 26 26 24 24 24 62
7892,23 23 23 23 25 59 60 26
4719,7 47 49 15 16 26 44
1908,19 21 22 104
4696,43 44 42 24 24 24 24 24
4733,23 43 23 23 69 70 24
4856,69 70
7750,43 23 23 23 23 25 15 16 26 24 24
7948,9 10 108 8 24
1975,15 59 25 26 60 58
6275,55 23 111 113 114
6161,51 25 26 26 24 24 24 44
7463,23 25 25 15 16 26 24 44
4539,15 25 25 15 16 26 24 44
3714,23 23 24 24 62 24 24 24
4839,43 23 25 15 71 25 15 16 26
1891,45 33 34 32
5452,43 23 43 23 129 131 25 26 16
4159,51 25 26 26 24 24 24 24
5139,41 43 23 53 55 23 23 25 26
6584,15 27 11 125 101 11 29 30 12
7189,25 15 25 25 25 15 25 15 16 26 24
833,37 47 48 8 24 24 24 24
2057,13 91 93 95 96 94 92 38
2602,23 25 25 15 16 26 24 24
7196,15 25 15 15 25 26 74
207,7 47 49 15 16 26 24
7914,15 25 25 15 16 26 24 24
1584,25 15 16 26 16 26
2374,23 43 23 7 47 49 15 16 26
2567,49 59 60 26 24 44
4501,15 25 25 15 27 11 29 30 12 46
142,51 52 24 24
7043,99 100 128 54 42
40,17 18 14 22 20
3150,23 61 25 15 16
2546,23 23 51 25 26 16 26 44
496,23 25 15 16 50 48
1020,51 52 24 44
3140,83 31 32 30 18
1115,83 31 32 30 12
2559,15 25 25 15 27 11 29 30 12 28
6975,51 52 24 38
2575,49 59 60 26 24 24
422,7 47 49 15 16 26 52
6249,61 61 23 51 52
7183,23 61 41 43 25 26
3386,61 23 23 51 25 26 16 26 24 24
5996,41 43 23 23 61 62
6862,29 31 29 31 29 30 12
7401,23 75 55 23 23 23 25 15 16 26 24
2951,43 23 43 23 23 25 15 16
5616,61 23 23 25 25 15 16 50 48
5674,41 43 23 25 25 25 15 16 26 24
7360,73 25 25 15 16
3517,17 18 14 20 68
5854,11 12 16 26 16
171,51 25 26 16 26
377,1 5 35 36 6 2
7403,17 18 14 20 64
5998,43 51 25 26 16 26
6226,45 33 34 98
387,23 23 51 25 26 16 26 24
2655,23 25 15 73 25 15 16 26
3487,11 12 16 26 24
6131,25 15 25 25 25 15 25 15 16
6561,51 25 26 16 16
4618,45 47 48 38 68 78
3256,61 39 111 113 93 95 96 94
3700,23 23 25 15 16 50 48 8
4216,23 23 23 25 15 16 26 24 24 24
2493,23 23 7 9 11 29 30 12
5373,7 47 49 15 16 26 132
6209,51 25 26 16 26 24 24 24 24 24
3598,23 41 53 55 23 43 25 26
7038,43 44 24 24 24 56 54
6281,93 94 114 68
3341,119 117 45 11 12 28
1558,27 28 16 50 48
7086,117 121 45 33 34
5757,39 39 7 47 49 50
1573,77 67 31 32 30 12 10 68
6931,43 23 43 23 41 43 23 25 26
2005,25 25 15 27 11 29 30
5274,43 7 9 11 29 30 12 10 38
2460,43 23 23 23 51 25 26 16 26
621,73 74
697,23 41 43 23 23 25 15 16 26
4204,43 23 25 25 25 15 16 50 48 8
3543,15 73 25 15 16 26 16 26
